Date,Adj Close,Close,High,Low,Open,Volume
,SPY,SPY,SPY,SPY,SPY,SPY
2012-06-06,103.52640533447266,131.97000122070312,132.02999877929688,129.92999267578125,129.97000122070312,184202800
2012-06-07,103.58915710449219,132.0500030517578,133.52999877929688,131.77999877929688,133.47000122070312,184772700
2012-06-08,104.41285705566406,133.10000610351562,133.1300048828125,131.2899932861328,131.7100067138672,143915400
2012-06-11,103.08712005615234,131.41000366210938,134.25,131.27999877929688,134.1699981689453,169756100
2012-06-12,104.27167510986328,132.9199981689453,133.00999450683594,131.16000366210938,131.7899932861328,181931800
2012-06-13,103.6048583984375,132.07000732421875,133.36000061035156,131.6199951171875,132.52999877929688,172223900
2012-06-14,104.70313262939453,133.47000122070312,134.0,131.97999572753906,132.33999633789062,230615500
2012-06-15,105.77397155761719,134.13999938964844,134.25999450683594,133.10000610351562,133.3800048828125,169444500
2012-06-18,105.97896575927734,134.39999389648438,134.72999572753906,133.27999877929688,133.5800018310547,131360900
2012-06-19,107.00409698486328,135.6999969482422,136.25,134.3699951171875,135.0800018310547,137382600
2012-06-20,106.83060455322266,135.47999572753906,136.10000610351562,134.27000427246094,135.7100067138672,206451800
2012-06-21,104.4334487915039,132.44000244140625,135.77999877929688,132.3300018310547,135.63999938964844,205272200
2012-06-22,105.23775482177734,133.4600067138672,133.7100067138672,132.6199951171875,133.1300048828125,130029200
2012-06-25,103.55030822753906,131.32000732421875,132.10000610351562,130.85000610351562,132.0500030517578,146375700
2012-06-26,104.07072448730469,131.97999572753906,132.3800048828125,130.92999267578125,131.6999969482422,141634000
2012-06-27,105.00904846191406,133.1699981689453,133.42999267578125,131.97000122070312,132.4199981689453,108088000
2012-06-28,104.7094497680664,132.7899932861328,132.99000549316406,131.27999877929688,132.2899932861328,169242100
2012-06-29,107.31951141357422,136.10000610351562,136.27000427246094,134.85000610351562,135.1999969482422,212250900
2012-07-02,107.64278411865234,136.50999450683594,136.64999389648438,135.52000427246094,136.47999572753906,129524500
2012-07-03,108.35249328613281,137.41000366210938,137.50999450683594,136.33999633789062,136.47999572753906,80450000
2012-07-05,107.86357116699219,136.7899932861328,137.8000030517578,136.2899932861328,136.89999389648438,126177500
2012-07-06,106.83847045898438,135.49000549316406,135.77000427246094,134.85000610351562,135.47000122070312,151192100
2012-07-09,106.7044448852539,135.32000732421875,135.57000732421875,134.6999969482422,135.3800048828125,103780500
2012-07-10,105.77397155761719,134.13999938964844,136.22999572753906,133.67999267578125,136.00999450683594,167884800
2012-07-11,105.78971862792969,134.16000366210938,134.60000610351562,133.3800048828125,134.2100067138672,141733400
2012-07-12,105.27718353271484,133.50999450683594,134.22999572753906,132.60000610351562,133.3800048828125,143583200
2012-07-13,107.04346466064453,135.75,135.88999938964844,133.83999633789062,133.86000061035156,129642600
2012-07-16,106.79115295410156,135.42999267578125,135.8300018310547,134.89999389648438,135.44000244140625,97525200
2012-07-17,107.5245361328125,136.36000061035156,136.63999938964844,134.5500030517578,135.97000122070312,138860300
2012-07-18,108.32089233398438,137.3699951171875,137.63999938964844,135.9600067138672,136.0399932861328,113349700
2012-07-19,108.60480499267578,137.72999572753906,138.17999267578125,137.2100067138672,137.64999389648438,129847300
2012-07-20,107.6112289428711,136.47000122070312,137.16000366210938,136.32000732421875,136.9499969482422,142904500
2012-07-23,106.52306365966797,135.08999633789062,136.3800048828125,133.83999633789062,134.47000122070312,145210900
2012-07-24,105.60836791992188,133.92999267578125,135.25,133.02999877929688,135.19000244140625,173301200
2012-07-25,105.63201141357422,133.9600067138672,134.55999755859375,133.25,134.2100067138672,129122300
2012-07-26,107.37469482421875,136.1699981689453,136.4600067138672,135.25999450683594,135.88999938964844,156526500
2012-07-27,109.35392761230469,138.67999267578125,139.07000732421875,136.13999938964844,136.88999938964844,236768900
2012-07-30,109.35392761230469,138.67999267578125,139.33999633789062,138.27000427246094,138.52000427246094,106782000
2012-07-31,108.58901977539062,137.7100067138672,138.8699951171875,137.7100067138672,138.49000549316406,120575900
2012-08-01,108.49439239501953,137.58999633789062,138.72999572753906,137.39999389648438,138.6999969482422,138293800
2012-08-02,107.74530029296875,136.63999938964844,137.57000732421875,135.5800018310547,136.5500030517578,199556600
2012-08-03,109.8822250366211,139.35000610351562,139.63999938964844,136.67999267578125,138.55999755859375,157825000
2012-08-06,110.0951156616211,139.6199951171875,140.1699981689453,139.55999755859375,139.72000122070312,86326200
2012-08-07,110.64712524414062,140.32000732421875,140.9199981689453,140.02999877929688,140.17999267578125,109545100
2012-08-08,110.78116607666016,140.49000549316406,140.64999389648438,139.80999755859375,139.85000610351562,89754700
2012-08-09,110.8757553100586,140.61000061035156,140.88999938964844,140.14999389648438,140.2899932861328,90291700
2012-08-10,111.05712127685547,140.83999633789062,140.88999938964844,139.80999755859375,140.0399932861328,99792700
2012-08-13,111.00191497802734,140.77000427246094,140.83999633789062,140.0399932861328,140.60000610351562,79426900
2012-08-14,111.01771545410156,140.7899932861328,141.3800048828125,140.3699951171875,141.2899932861328,102379400
2012-08-15,111.14385986328125,140.9499969482422,141.19000244140625,140.5500030517578,140.63999938964844,71085900
2012-08-16,111.96397399902344,141.99000549316406,142.16000366210938,140.8000030517578,141.14999389648438,112014200
2012-08-17,112.11380767822266,142.17999267578125,142.3000030517578,141.86000061035156,142.22999572753906,90813700
2012-08-20,112.12163543701172,142.19000244140625,142.22000122070312,141.58999633789062,141.97999572753906,78255700
2012-08-21,111.78258514404297,141.75999450683594,143.08999633789062,141.4499969482422,142.5399932861328,105581100
2012-08-22,111.82988739013672,141.82000732421875,142.0500030517578,141.07000732421875,141.39999389648438,133243500
2012-08-23,110.91520690917969,140.66000366210938,141.47999572753906,140.44000244140625,141.47000122070312,111466400
2012-08-24,111.58544158935547,141.50999450683594,141.8300018310547,140.22000122070312,140.30999755859375,99481200
2012-08-27,111.60904693603516,141.5399932861328,142.0800018310547,141.33999633789062,141.88999938964844,68785900
2012-08-28,111.49870300292969,141.39999389648438,141.83999633789062,140.97000122070312,141.17999267578125,75689600
2012-08-29,111.58544158935547,141.50999450683594,141.88999938964844,141.1199951171875,141.52000427246094,65421300
2012-08-30,110.78116607666016,140.49000549316406,140.94000244140625,140.19000244140625,140.89999389648438,96589900
2012-08-31,111.3094482421875,141.16000366210938,141.82000732421875,140.36000061035156,141.2899932861328,151970400
2012-09-04,111.20692443847656,141.02999877929688,141.4600067138672,140.1300048828125,141.0399932861328,120226200
2012-09-05,111.11233520507812,140.91000366210938,141.47000122070312,140.6300048828125,141.08999633789062,100660300
2012-09-06,113.3675308227539,143.77000427246094,143.77999877929688,141.75,141.75999450683594,158272500
2012-09-07,113.80909729003906,144.3300018310547,144.38999938964844,143.8800048828125,144.00999450683594,107272100
2012-09-10,113.16248321533203,143.50999450683594,144.44000244140625,143.4600067138672,144.19000244140625,86458500
2012-09-11,113.4779052734375,143.91000366210938,144.3699951171875,143.55999755859375,143.60000610351562,88760000
2012-09-12,113.85639190673828,144.38999938964844,144.5500030517578,143.89999389648438,144.38999938964844,87640900
2012-09-13,115.59119415283203,146.58999633789062,147.0399932861328,143.99000549316406,144.3699951171875,225470200
2012-09-14,116.10374450683594,147.24000549316406,148.11000061035156,146.75999450683594,146.8800048828125,169777000
2012-09-17,115.70944213867188,146.74000549316406,147.19000244140625,146.3699951171875,146.94000244140625,119427800
2012-09-18,115.61485290527344,146.6199951171875,146.80999755859375,146.25,146.49000549316406,98326600
2012-09-19,115.67792510986328,146.6999969482422,147.1699981689453,146.41000366210938,146.7899932861328,128318300
2012-09-20,115.68578338623047,146.7100067138672,146.7899932861328,145.6300048828125,146.02999877929688,154009800
2012-09-21,115.63750457763672,145.8699951171875,146.6699981689453,145.80999755859375,146.63999938964844,108737500
2012-09-24,115.46305847167969,145.64999389648438,145.97999572753906,145.0399932861328,145.14999389648438,95682000
2012-09-25,114.23430633544922,144.10000610351562,146.24000549316406,144.05999755859375,145.9600067138672,133165200
2012-09-26,113.59217834472656,143.2899932861328,144.11000061035156,142.9499969482422,144.07000732421875,146502200
2012-09-27,114.66238403320312,144.63999938964844,144.97000122070312,143.50999450683594,143.88999938964844,111830300
2012-09-28,114.13125610351562,143.97000122070312,144.55999755859375,143.4600067138672,144.08999633789062,150696100
2012-10-01,114.43254089355469,144.35000610351562,145.69000244140625,144.00999450683594,144.52000427246094,135911200
2012-10-02,114.55142974853516,144.5,145.14999389648438,143.8300018310547,144.9199981689453,113422200
2012-10-03,115.01911163330078,145.08999633789062,145.42999267578125,144.1300048828125,144.88999938964844,121283100
2012-10-04,115.8436050415039,146.1300048828125,146.33999633789062,145.44000244140625,145.63999938964844,124311600
2012-10-05,115.85150909423828,146.13999938964844,147.16000366210938,145.6999969482422,146.91000366210938,124842100
2012-10-08,115.45511627197266,145.63999938964844,146.1199951171875,145.30999755859375,145.60000610351562,78415400
2012-10-09,114.31356811523438,144.1999969482422,145.64999389648438,144.14999389648438,145.52999877929688,148872900
2012-10-10,113.58425903320312,143.27999877929688,144.32000732421875,143.08999633789062,144.17999267578125,124247500
2012-10-11,113.64767456054688,143.36000061035156,144.49000549316406,143.3300018310547,144.27999877929688,123601500
2012-10-12,113.2751235961914,142.88999938964844,143.9499969482422,142.5800018310547,143.4600067138672,124181900
2012-10-15,114.21842956542969,144.0800018310547,144.22999572753906,142.77000427246094,143.22999572753906,107689100
2012-10-16,115.37586975097656,145.5399932861328,145.63999938964844,144.66000366210938,144.75999450683594,108815500
2012-10-17,115.89912414550781,146.1999969482422,146.32000732421875,145.4199981689453,145.63999938964844,128834100
2012-10-18,115.59783172607422,145.82000732421875,146.52000427246094,145.3300018310547,145.82000732421875,148108500
2012-10-19,113.67146301269531,143.38999938964844,145.55999755859375,143.0500030517578,145.5500030517578,185645200
2012-10-22,113.68731689453125,143.41000366210938,143.6699981689453,142.27999877929688,143.14999389648438,125578600
2012-10-23,112.1097412109375,141.4199981689453,142.05999755859375,140.8300018310547,141.86000061035156,192056300
2012-10-24,111.79267883300781,141.02000427246094,142.10000610351562,140.8000030517578,141.92999267578125,120179400
2012-10-25,112.11766815185547,141.42999267578125,142.27999877929688,140.57000732421875,142.02000427246094,134457400
2012-10-26,112.0542984008789,141.35000610351562,141.83999633789062,140.38999938964844,141.3000030517578,146023500
2012-10-31,112.0542984008789,141.35000610351562,142.02999877929688,140.67999267578125,141.85000610351562,103438500
2012-11-01,113.22756958007812,142.8300018310547,143.00999450683594,141.52000427246094,141.64999389648438,100995600
2012-11-02,112.22074127197266,141.55999755859375,143.72000122070312,141.41000366210938,143.67999267578125,137702200
2012-11-05,112.45066833496094,141.85000610351562,142.1699981689453,140.92999267578125,141.35000610351562,98378500
2012-11-06,113.33064270019531,142.9600067138672,143.52000427246094,142.1300048828125,142.27999877929688,107068100
2012-11-07,110.76212310791016,139.72000122070312,141.67999267578125,139.05999755859375,141.66000366210938,264304500
2012-11-08,109.4302749633789,138.0399932861328,140.41000366210938,137.92999267578125,139.6999969482422,181517300
2012-11-09,109.52542114257812,138.16000366210938,139.44000244140625,137.5500030517578,137.6199951171875,201055300
2012-11-12,109.61263275146484,138.27000427246094,138.80999755859375,137.9600067138672,138.58999633789062,97677500
2012-11-13,109.23209381103516,137.7899932861328,139.25,137.36000061035156,137.5399932861328,123018300
2012-11-14,107.757568359375,135.92999267578125,138.42999267578125,135.6199951171875,138.2100067138672,191505000
2012-11-15,107.57528686523438,135.6999969482422,136.49000549316406,135.17999267578125,135.97999572753906,178128400
2012-11-16,108.10640716552734,136.3699951171875,136.63999938964844,134.6999969482422,135.89999389648438,239483900
2012-11-19,110.29438781738281,139.1300048828125,139.14999389648438,136.41000366210938,137.89999389648438,151495800
2012-11-20,110.34195709228516,139.19000244140625,139.4199981689453,138.0800018310547,138.91000366210938,119807400
2012-11-21,110.54803466796875,139.4499969482422,139.57000732421875,139.02999877929688,139.30999755859375,81710800
2012-11-23,112.0542984008789,141.35000610351562,141.39999389648438,140.0399932861328,140.1300048828125,65409200
2012-11-26,111.81643676757812,141.0500030517578,141.36000061035156,140.19000244140625,140.64999389648438,100124400
2012-11-27,111.24565887451172,140.3300018310547,141.38999938964844,140.24000549316406,140.91000366210938,128646200
2012-11-28,112.14151763916016,141.4600067138672,141.5399932861328,139.0,139.75999450683594,177086500
2012-11-29,112.6646957397461,142.1199951171875,142.50999450683594,141.3699951171875,141.99000549316406,151085900
2012-11-30,112.68843078613281,142.14999389648438,142.4199981689453,141.66000366210938,142.13999938964844,136568300
2012-12-03,112.133544921875,141.4499969482422,142.9199981689453,141.33999633789062,142.8000030517578,124656300
2012-12-04,111.97499084472656,141.25,141.8699951171875,140.8699951171875,141.44000244140625,127512200
2012-12-05,112.17317962646484,141.5,142.16000366210938,140.3699951171875,141.3699951171875,147300500
2012-12-06,112.55368041992188,141.97999572753906,142.0399932861328,141.16000366210938,141.3699951171875,103220600
2012-12-07,112.89456939697266,142.41000366210938,142.69000244140625,141.6699981689453,142.52999877929688,108726400
2012-12-10,112.94214630126953,142.47000122070312,142.80999755859375,142.14999389648438,142.2100067138672,98840700
2012-12-11,113.71111297607422,143.44000244140625,144.11000061035156,142.99000549316406,143.05999755859375,152570400
2012-12-12,113.76656341552734,143.50999450683594,144.5500030517578,143.30999755859375,144.0,145880100
2012-12-13,113.06897735595703,142.6300048828125,143.8300018310547,142.27000427246094,143.4199981689453,135715000
2012-12-14,112.6488037109375,142.10000610351562,142.5800018310547,141.8800048828125,142.32000732421875,137701700
2012-12-17,113.97266387939453,143.77000427246094,143.85000610351562,142.42999267578125,142.47000122070312,143238200
2012-12-18,115.24111938476562,145.3699951171875,145.5,143.7899932861328,144.0,177762800
2012-12-19,114.38491821289062,144.2899932861328,145.5800018310547,144.24000549316406,145.52999877929688,150895400
2012-12-20,115.04290771484375,145.1199951171875,145.13999938964844,143.97999572753906,144.3800048828125,168487000
2012-12-21,113.99866485595703,142.7899932861328,144.08999633789062,141.94000244140625,142.1699981689453,245883800
2012-12-24,113.64737701416016,142.35000610351562,142.55999755859375,142.19000244140625,142.47999572753906,53874600
2012-12-26,113.16835021972656,141.75,142.7100067138672,141.35000610351562,142.63999938964844,106947700
2012-12-27,113.01667022705078,141.55999755859375,142.0800018310547,139.9199981689453,141.7899932861328,167920600
2012-12-28,111.79515838623047,140.02999877929688,141.4199981689453,139.8699951171875,140.63999938964844,148806700
2012-12-31,113.69526672363281,142.41000366210938,142.55999755859375,139.5399932861328,139.66000366210938,243935200
2013-01-02,116.60929870605469,146.05999755859375,146.14999389648438,144.72999572753906,145.11000061035156,192059000
2013-01-03,116.34586334228516,145.72999572753906,146.3699951171875,145.33999633789062,145.99000549316406,144761800
2013-01-04,116.85680389404297,146.3699951171875,146.61000061035156,145.6699981689453,145.97000122070312,116817700
2013-01-07,116.53748321533203,145.97000122070312,146.11000061035156,145.42999267578125,145.85000610351562,110002500
2013-01-08,116.2021713256836,145.5500030517578,145.91000366210938,144.97999572753906,145.7100067138672,121265100
2013-01-09,116.4975357055664,145.9199981689453,146.32000732421875,145.63999938964844,145.8699951171875,90745600
2013-01-10,117.42362976074219,147.0800018310547,147.08999633789062,145.97000122070312,146.72999572753906,130735400
2013-01-11,117.41565704345703,147.07000732421875,147.14999389648438,146.61000061035156,147.0399932861328,113917300
2013-01-14,117.33586120605469,146.97000122070312,147.07000732421875,146.42999267578125,146.88999938964844,89567200
2013-01-15,117.41565704345703,147.07000732421875,147.2100067138672,146.1999969482422,146.2899932861328,93172600
2013-01-16,117.39972686767578,147.0500030517578,147.27999877929688,146.61000061035156,146.77000427246094,104849500
2013-01-17,118.15816497802734,148.0,148.4199981689453,147.14999389648438,147.6999969482422,133833500
2013-01-18,118.42160034179688,148.3300018310547,148.49000549316406,147.42999267578125,147.97000122070312,169906000
2013-01-22,119.060302734375,149.1300048828125,149.1300048828125,147.97999572753906,148.3300018310547,111797300
2013-01-23,119.25187683105469,149.3699951171875,149.5,148.86000061035156,149.1300048828125,104596100
2013-01-24,119.28382873535156,149.41000366210938,150.13999938964844,149.00999450683594,149.14999389648438,146426400
2013-01-25,119.9544448852539,150.25,150.25,149.3699951171875,149.8800048828125,147211600
2013-01-28,119.810791015625,150.07000732421875,150.3300018310547,149.50999450683594,150.2899932861328,113357700
2013-01-29,120.28179168701172,150.66000366210938,150.85000610351562,149.6699981689453,149.77000427246094,105694400
2013-01-30,119.810791015625,150.07000732421875,150.94000244140625,149.92999267578125,150.63999938964844,137447700
2013-01-31,119.51531982421875,149.6999969482422,150.3800048828125,149.60000610351562,149.88999938964844,108975800
2013-02-01,120.74482727050781,151.24000549316406,151.4199981689453,150.38999938964844,150.64999389648438,131173000
2013-02-04,119.38761901855469,149.5399932861328,151.27000427246094,149.42999267578125,150.32000732421875,159073600
2013-02-05,120.5931396484375,151.0500030517578,151.47999572753906,150.2899932861328,150.35000610351562,113912400
2013-02-06,120.68097686767578,151.16000366210938,151.25999450683594,150.41000366210938,150.52000427246094,138762800
2013-02-07,120.52129364013672,150.9600067138672,151.35000610351562,149.86000061035156,151.2100067138672,162490000
2013-02-08,121.19190979003906,151.8000030517578,151.88999938964844,151.22000122070312,151.22000122070312,103133700
2013-02-11,121.16796875,151.77000427246094,151.89999389648438,151.38999938964844,151.74000549316406,73775000
2013-02-12,121.3675765991211,152.02000427246094,152.3000030517578,151.61000061035156,151.77999877929688,65392700
2013-02-13,121.47139739990234,152.14999389648438,152.61000061035156,151.72000122070312,152.3300018310547,82322600
2013-02-14,121.58309173583984,152.2899932861328,152.47000122070312,151.52000427246094,151.69000244140625,80834300
2013-02-15,121.43940734863281,152.11000061035156,152.58999633789062,151.5500030517578,152.42999267578125,215226500
2013-02-19,122.34960174560547,153.25,153.27999877929688,152.16000366210938,152.3699951171875,95105400
2013-02-20,120.82470703125,151.33999633789062,153.19000244140625,151.25999450683594,153.13999938964844,160574800
2013-02-21,120.09017181396484,150.4199981689453,151.4199981689453,149.94000244140625,150.9600067138672,183257000
2013-02-22,121.26378631591797,151.88999938964844,151.88999938964844,150.49000549316406,151.14999389648438,106356600
2013-02-25,118.95654296875,149.0,152.86000061035156,149.0,152.6300048828125,245824800
2013-02-26,119.77084350585938,150.02000427246094,150.1999969482422,148.72999572753906,149.72000122070312,186596200
2013-02-27,121.27972412109375,151.91000366210938,152.3300018310547,149.75999450683594,149.88999938964844,150781900
2013-02-28,121.04024505615234,151.61000061035156,152.8699951171875,151.41000366210938,151.89999389648438,126866000
2013-03-01,121.43940734863281,152.11000061035156,152.33999633789062,150.41000366210938,151.08999633789062,170634800
2013-03-04,122.08609771728516,152.9199981689453,152.9199981689453,151.52000427246094,151.75999450683594,99010200
2013-03-05,123.1799087524414,154.2899932861328,154.6999969482422,153.63999938964844,153.66000366210938,121431900
2013-03-06,123.34748840332031,154.5,154.9199981689453,154.16000366210938,154.83999633789062,94469900
2013-03-07,123.571044921875,154.77999877929688,154.97999572753906,154.52000427246094,154.6999969482422,86101400
2013-03-08,124.0979995727539,155.44000244140625,155.64999389648438,154.66000366210938,155.4600067138672,123477800
2013-03-11,124.56903076171875,156.02999877929688,156.0399932861328,155.1300048828125,155.32000732421875,83746800
2013-03-12,124.28955841064453,155.67999267578125,156.10000610351562,155.2100067138672,155.9199981689453,105755800
2013-03-13,124.46520233154297,155.89999389648438,156.1199951171875,155.22999572753906,155.75999450683594,92550900
2013-03-14,125.12782287597656,156.72999572753906,156.8000030517578,155.91000366210938,156.30999755859375,126329900
2013-03-15,124.96268463134766,155.8300018310547,156.0399932861328,155.30999755859375,155.85000610351562,138601100
2013-03-18,124.27305603027344,154.97000122070312,155.63999938964844,154.1999969482422,154.33999633789062,126704300
2013-03-19,123.98432159423828,154.61000061035156,155.50999450683594,153.58999633789062,155.3000030517578,167567300
2013-03-20,124.85040283203125,155.69000244140625,155.9499969482422,155.25999450683594,155.52000427246094,113759300
2013-03-21,123.78382110595703,154.36000061035156,155.63999938964844,154.10000610351562,154.75999450683594,128605000
2013-03-22,124.77818298339844,155.60000610351562,155.60000610351562,154.72999572753906,154.85000610351562,111163600
2013-03-25,124.25704956054688,154.9499969482422,156.27000427246094,154.35000610351562,156.00999450683594,151322300
2013-03-26,125.25143432617188,156.19000244140625,156.22999572753906,155.4199981689453,155.58999633789062,86856600
2013-03-27,125.25143432617188,156.19000244140625,156.24000549316406,155.0,155.25999450683594,99950600
2013-03-28,125.63626861572266,156.6699981689453,156.85000610351562,155.75,156.08999633789062,102932800
2013-04-01,125.1391372680664,156.0500030517578,156.91000366210938,155.6699981689453,156.58999633789062,99194100
2013-04-02,125.756591796875,156.82000732421875,157.2100067138672,156.3699951171875,156.61000061035156,101504300
2013-04-03,124.4815444946289,155.22999572753906,157.02999877929688,154.82000732421875,156.91000366210938,154167400
2013-04-04,124.9867172241211,155.86000061035156,156.1699981689453,155.08999633789062,155.42999267578125,131885000
2013-04-05,124.4254379272461,155.16000366210938,155.35000610351562,153.77000427246094,153.9499969482422,159666000
2013-04-08,125.26737213134766,156.2100067138672,156.22000122070312,154.75,155.27000427246094,86571200
2013-04-09,125.70043182373047,156.75,157.32000732421875,155.97999572753906,156.5,101922200
2013-04-10,127.24014282226562,158.6699981689453,158.8699951171875,157.1300048828125,157.1699981689453,135711100
2013-04-11,127.65711212158203,159.19000244140625,159.7100067138672,158.5399932861328,158.6999969482422,110142500
2013-04-12,127.3443832397461,158.8000030517578,159.0399932861328,157.9199981689453,158.67999267578125,116359900
2013-04-15,124.39328002929688,155.1199951171875,158.1300048828125,155.10000610351562,158.0,217259000
2013-04-16,126.22978210449219,157.41000366210938,157.49000549316406,155.91000366210938,156.2899932861328,147507800
2013-04-17,124.38534545898438,155.11000061035156,156.32000732421875,154.27999877929688,156.2899932861328,226834800
2013-04-18,123.60745239257812,154.13999938964844,155.41000366210938,153.5500030517578,155.3699951171875,167583200
2013-04-19,124.68199157714844,155.47999572753906,155.5500030517578,154.1199951171875,154.5,149687600
2013-04-22,125.23536682128906,156.1699981689453,156.5399932861328,154.75,155.77999877929688,106553500
2013-04-23,126.52639770507812,157.77999877929688,157.92999267578125,156.1699981689453,156.9499969482422,166141300
2013-04-24,126.60658264160156,157.8800048828125,158.3000030517578,157.5399932861328,157.8300018310547,96781200
2013-04-25,127.11981964111328,158.52000427246094,159.27000427246094,158.10000610351562,158.33999633789062,131060600
2013-04-26,126.89532470703125,158.24000549316406,158.60000610351562,157.72999572753906,158.3300018310547,95918800
2013-04-29,127.7453842163086,159.3000030517578,159.64999389648438,158.4199981689453,158.6699981689453,88572800
2013-04-30,128.05001831054688,159.67999267578125,159.72000122070312,158.61000061035156,159.27000427246094,116010700
2013-05-01,126.9273910522461,158.27999877929688,159.41000366210938,158.10000610351562,159.3300018310547,138874200
2013-05-02,128.10618591308594,159.75,159.88999938964844,158.52999877929688,158.67999267578125,96407600
2013-05-03,129.40530395507812,161.3699951171875,161.8800048828125,159.77999877929688,161.13999938964844,144202300
2013-05-06,129.7340850830078,161.77999877929688,162.00999450683594,161.4199981689453,161.49000549316406,66882100
2013-05-07,130.39166259765625,162.60000610351562,162.64999389648438,161.6699981689453,162.1300048828125,90359200
2013-05-08,130.98507690429688,163.33999633789062,163.38999938964844,162.3300018310547,162.4199981689453,97419200
2013-05-09,130.61618041992188,162.8800048828125,163.6999969482422,162.47000122070312,163.27000427246094,106738600
2013-05-10,131.0411834716797,163.41000366210938,163.5500030517578,162.50999450683594,162.99000549316406,103203000
2013-05-13,131.1454315185547,163.5399932861328,163.80999755859375,162.82000732421875,163.1999969482422,81843200
2013-05-14,132.5006866455078,165.22999572753906,165.35000610351562,163.6699981689453,163.6699981689453,119000900
2013-05-15,133.21438598632812,166.1199951171875,166.4499969482422,164.91000366210938,164.9600067138672,120718500
2013-05-16,132.58889770507812,165.33999633789062,166.36000061035156,165.08999633789062,165.77999877929688,109913600
2013-05-17,133.87196350097656,166.94000244140625,167.0399932861328,165.72999572753906,165.9499969482422,129801000
2013-05-20,133.86395263671875,166.92999267578125,167.5800018310547,166.61000061035156,166.77999877929688,85071200
2013-05-21,134.05636596679688,167.1699981689453,167.8000030517578,166.5,167.0800018310547,95804200
2013-05-22,133.06204223632812,165.92999267578125,169.07000732421875,165.1699981689453,167.33999633789062,244031800
2013-05-23,132.67710876464844,165.4499969482422,165.91000366210938,163.94000244140625,164.16000366210938,211064400
2013-05-24,132.56488037109375,165.30999755859375,165.3800048828125,163.97999572753906,164.47000122070312,151573900
2013-05-28,133.35873413085938,166.3000030517578,167.77999877929688,165.80999755859375,167.0399932861328,143679800
2013-05-29,132.49269104003906,165.22000122070312,165.8000030517578,164.33999633789062,165.4199981689453,160363400
2013-05-30,132.98187255859375,165.8300018310547,166.58999633789062,165.22000122070312,165.35000610351562,107793800
2013-05-31,131.07327270507812,163.4499969482422,166.30999755859375,163.1300048828125,165.3699951171875,176850100
2013-06-03,131.7950439453125,164.35000610351562,164.4600067138672,162.66000366210938,163.8300018310547,168390700
2013-06-04,131.16152954101562,163.55999755859375,165.10000610351562,162.72999572753906,164.44000244140625,157631500
2013-06-05,129.32508850097656,161.27000427246094,163.4199981689453,161.1300048828125,163.08999633789062,211737800
2013-06-06,130.4958953857422,162.72999572753906,162.74000549316406,160.25,161.1999969482422,200225500
2013-06-07,132.1559295654297,164.8000030517578,164.9499969482422,163.13999938964844,163.85000610351562,188337800
2013-06-10,132.1559295654297,164.8000030517578,165.39999389648438,164.3699951171875,165.30999755859375,105667100
2013-06-11,130.79263305664062,163.10000610351562,164.5399932861328,162.74000549316406,163.3000030517578,159505400
2013-06-12,129.7100372314453,161.75,164.38999938964844,161.60000610351562,164.22000122070312,177361500
2013-06-13,131.6827392578125,164.2100067138672,164.5,161.3000030517578,161.66000366210938,163587800
2013-06-14,130.85675048828125,163.17999267578125,164.6699981689453,162.91000366210938,164.02999877929688,141197500
2013-06-17,131.86720275878906,164.44000244140625,165.22000122070312,163.22000122070312,164.2899932861328,136295600
2013-06-18,132.90968322753906,165.74000549316406,165.99000549316406,164.52000427246094,164.52999877929688,114695600
2013-06-19,131.07327270507812,163.4499969482422,165.88999938964844,163.3800048828125,165.60000610351562,206149500
2013-06-20,127.82552337646484,159.39999389648438,163.47000122070312,158.97999572753906,161.86000061035156,321255900
2013-06-21,128.23582458496094,159.07000732421875,159.75999450683594,157.47000122070312,159.63999938964844,271956800
2013-06-24,126.61548614501953,157.05999755859375,158.42999267578125,155.72999572753906,157.41000366210938,222329000
2013-06-25,127.83280944824219,158.57000732421875,160.10000610351562,157.4199981689453,158.47999572753906,162262200
2013-06-26,129.09841918945312,160.13999938964844,160.5,159.25,159.8699951171875,134848000
2013-06-27,129.8562774658203,161.0800018310547,161.82000732421875,160.9499969482422,161.10000610351562,129483700
2013-06-28,129.32418823242188,160.4199981689453,161.39999389648438,159.86000061035156,160.6300048828125,160402900
2013-07-01,130.0819549560547,161.36000061035156,162.47999572753906,161.0800018310547,161.25999450683594,131954800
2013-07-02,129.96102905273438,161.2100067138672,162.3000030517578,160.5,161.1199951171875,154863700
2013-07-03,130.01747131347656,161.27999877929688,161.77000427246094,160.22000122070312,160.47999572753906,75216400
2013-07-05,131.4202117919922,163.02000427246094,163.0800018310547,161.3000030517578,162.47000122070312,122416900
2013-07-08,132.169921875,163.9499969482422,164.38999938964844,163.0800018310547,163.86000061035156,108092500
2013-07-09,133.1212158203125,165.1300048828125,165.3300018310547,164.27000427246094,164.97999572753906,119298000
2013-07-10,133.16954040527344,165.19000244140625,165.75,164.6300048828125,164.97000122070312,121410100
2013-07-11,134.9834442138672,167.44000244140625,167.61000061035156,165.17999267578125,167.11000061035156,135592200
2013-07-12,135.0398406982422,167.50999450683594,167.92999267578125,167.1300048828125,167.38999938964844,104212700
2013-07-15,135.55577087402344,168.14999389648438,168.38999938964844,167.67999267578125,167.97000122070312,69450600
